id,cohort_id,player_id,player_type,session_id,event_type,timestamp,stage_id,stage_score
cd5b658fa3cc40f9b6c834d37d4bc020,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:03:21.726287,98f2edf5-2b8a-4cca-b009-247092827182,855.0
ed510d910de04ce1962ee720e54d0559,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_SESSION,2024-08-15 17:03:55.680912,,
9df44382adc54c179b4597855e349dd0,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:05:08.159251,adb19dcd-4946-45bf-b252-de7f2a81fec6,
7f70036c92354583b0f9b0b653eb5952,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:06:06.202215,adb19dcd-4946-45bf-b252-de7f2a81fec6,1176.0
d55c7003e03e466db5201ade180df019,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:08:00.739957,a3a51e83-ddb7-4090-916a-d2209a9f5144,
dc8888fa2f0141789bcb4841f3efa4fd,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:08:53.671302,a3a51e83-ddb7-4090-916a-d2209a9f5144,992.0
c05ca5aaa32246d9a858c48a345e12e9,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_STAGE,2024-08-15 17:09:39.784302,d307bb5c-cadc-4b94-878e-c484e3485ea8,
74f9a8c56353468690f2286f5c44bfad,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,END_STAGE,2024-08-15 17:10:34.851052,d307bb5c-cadc-4b94-878e-c484e3485ea8,1114.0
299a90d1f3b5472b8f6c1aa9bf634e9c,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:10:41.736226,673d94de-31e9-4dab-92e6-9dc0118c4146,
0bf51cf45070439c86afd8259efeb58b,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:11:33.682646,673d94de-31e9-4dab-92e6-9dc0118c4146,921.0
cd392c65f67146e08fbf0d390e038306,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:13:25.606086,8f938606-b295-45ff-8bed-7b63e268ae13,
bd92638ee1964a909a68916c142b9e7d,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:14:23.238391,8f938606-b295-45ff-8bed-7b63e268ae13,974.0
a56858e7a977497794e1cf5ea5007cd2,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_STAGE,2024-08-15 17:14:37.158657,f51baf5c-6e8d-4651-9942-f416f901a040,
e1ad3d3363264c10b88aa539ea9af1ee,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,END_STAGE,2024-08-15 17:15:49.911951,f51baf5c-6e8d-4651-9942-f416f901a040,1404.0
a34734459282429fa39e001ed64164e3,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:16:07.467423,dd1ef0bc-6077-4dd5-a6bb-3450193facbd,
56317f9fd38041e2b578b7ef7e44cc27,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:17:27.467423,dd1ef0bc-6077-4dd5-a6bb-3450193facbd,1060.0
9dccebcf9f654f54950c6a36bf156bd1,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:19:15.411147,8d1968a8-8303-4594-ac22-fff349184ad0,
fa82c4214fcd4d24895f56846c5d5fac,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:20:20.844010,8d1968a8-8303-4594-ac22-fff349184ad0,933.0
2ff3be7d51a141d08929960d99e3f03d,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_STAGE,2024-08-15 17:21:17.790206,6ff7f1b4-8f72-4072-9b85-89956e256711,
335356acc6104bedbb885a8fd34073f1,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,END_STAGE,2024-08-15 17:22:18.323660,6ff7f1b4-8f72-4072-9b85-89956e256711,412.0
198e7fd06d9a42bd8f605971c22e97f3,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:22:51.480016,acc354b4-4179-4906-859d-ef862afc31b0,
984f8fd34ea34070a27435c9f8769870,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:23:45.335828,acc354b4-4179-4906-859d-ef862afc31b0,934.0
c7a66c8fdc8645f09def93df254dba13,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:25:53.003506,8e1de17f-c539-474b-a16a-d179dfabc39a,
0cb86a6f67554a07982a7754520793ea,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_STAGE,2024-08-15 17:27:03.573375,db72a47d-dd3b-4536-80fa-d8da5d482211,
ab27a3e94907414699217d97db8837a2,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:27:13.003506,8e1de17f-c539-474b-a16a-d179dfabc39a,1010.0
d69e03748425423b8f640ebe055d686c,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,END_STAGE,2024-08-15 17:27:59.738149,db72a47d-dd3b-4536-80fa-d8da5d482211,681.0
40829976afcb489d8d11fabc1330008a,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:29:48.961602,21fbc670-4bef-4e70-b071-3a483a059389,
207216ea779d40a881fcfedf3b0d4b3c,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:30:53.327787,21fbc670-4bef-4e70-b071-3a483a059389,1126.0
9419e3ad3ee3403b91990647bd221f68,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_STAGE,2024-08-15 17:31:26.608654,860cc75c-b5d4-4d3c-a75b-09234c2d72d6,
afa10af2e1d641ab97aa8734b3c54163,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,END_STAGE,2024-08-15 17:32:31.032182,860cc75c-b5d4-4d3c-a75b-09234c2d72d6,611.0
f18822d9f55a44c09d51f9b3770f0206,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:32:47.212107,1fe1d098-2cea-402c-964a-3d3bb6c09a81,
06f92ceffe044e38bcefe35d419c2e38,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:33:56.734663,1fe1d098-2cea-402c-964a-3d3bb6c09a81,1177.0
585dccdc6d204dff9a6dff27aeae4311,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:36:27.520591,a85587cd-edca-4bc2-8aad-1c6b55ff427f,
5aa01632ebe54dde80f97435c2675d6c,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_STAGE,2024-08-15 17:37:23.555012,9bc545c7-5b50-49ab-a421-fdaedb78160b,
f8baa1f1ac154a2d896084c04fadd7e4,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:37:24.961008,a85587cd-edca-4bc2-8aad-1c6b55ff427f,902.0
6afce56d00764314b53c4cf958f20e55,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,END_STAGE,2024-08-15 17:38:41.336182,9bc545c7-5b50-49ab-a421-fdaedb78160b,857.0
2e0c7465ee4b47258229fd39793e00c8,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:39:23.874968,313fd108-4f93-4615-96c7-d30854857a97,
1d0cfd9f47f344d4a6b86af2f8250111,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:40:19.991825,313fd108-4f93-4615-96c7-d30854857a97,1055.0
d6076a2173954208b0cc91481df7cdbc,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:42:10.219281,039b84da-248e-4a0d-bc52-b89ef48ca5ba,
cbd320c6ce04418baf9a45e4f4234f4a,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:43:00.754295,039b84da-248e-4a0d-bc52-b89ef48ca5ba,1016.0
64dc77d73134406991c0c7eda81d8a18,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_STAGE,2024-08-15 17:44:19.875892,0bb8cd45-aeb7-43d6-a1d8-92ed67960bd6,
379105af3e24456ea35e80c9f7127130,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:45:09.574349,d64681fa-0ca8-4128-9cba-044c18a89e05,
5e64e191fa1248708897f0789a9bb28f,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,END_STAGE,2024-08-15 17:45:22.000941,0bb8cd45-aeb7-43d6-a1d8-92ed67960bd6,661.0
be651f52d218458a89d480a982d540e3,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:46:05.352306,d64681fa-0ca8-4128-9cba-044c18a89e05,927.0
42300b795c9b4b9998e224d8bec605f5,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:47:47.608480,f8fa8c86-e095-497a-ab91-1411624f110a,
480c70dc911f409c9ad2b0c89b9a58ec,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:48:47.619633,f8fa8c86-e095-497a-ab91-1411624f110a,1148.0
5b53e6d2a940486aa3f7e6843eda84bf,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:50:16.655367,2711220d-0a5d-43d4-b5f3-f0e6cec51646,
0e84e4b30a2940f68f164b003a34367b,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_STAGE,2024-08-15 17:50:36.697311,877731dc-1549-48cd-a9b1-769b9820cdad,
1b9d56a756aa475cb941587712326645,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:51:23.308566,2711220d-0a5d-43d4-b5f3-f0e6cec51646,1007.0
c59cb190559b4afead7a63a455ee8eed,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,END_STAGE,2024-08-15 17:51:50.729450,877731dc-1549-48cd-a9b1-769b9820cdad,623.0
cc3257be537845719528682377f38556,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:52:55.636556,365d326b-ade1-42a6-98ad-243d132f9f0a,
a898e06f1de34376ba8a60389ced74e7,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:54:15.636556,365d326b-ade1-42a6-98ad-243d132f9f0a,1018.0
5e6e451f9d3349a09f006b12bb790eab,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:55:57.817292,e70f4168-32d8-4e40-a4d4-924eced562d5,
0c5e00648e9945fab442a8612988e4a7,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_STAGE,2024-08-15 17:56:48.151885,4c8205e0-b6db-4086-b4f0-7d5af368ca99,
d1eecb1abf04481bb74f2b8e4a9c983a,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 17:57:01.266185,e70f4168-32d8-4e40-a4d4-924eced562d5,1145.0
4ae5603532e84125a780295007cd58e5,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,END_STAGE,2024-08-15 17:57:32.923667,4c8205e0-b6db-4086-b4f0-7d5af368ca99,916.0
cb0e3519a146471ea4ef818fc6d9b99d,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 17:59:25.559215,e77703c3-2943-4fd1-b36f-c1daad7dcf6d,
6f120ac097af45699d10264dab882f1c,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 18:00:05.793997,e77703c3-2943-4fd1-b36f-c1daad7dcf6d,884.0
ad40678231304663ade97f17ab8f6b10,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_STAGE,2024-08-15 18:01:32.091727,b4b78120-d804-4488-b5fc-8563734a0364,
18bd66a351f1498cbf6b421a8306d768,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,END_STAGE,2024-08-15 18:02:21.227553,b4b78120-d804-4488-b5fc-8563734a0364,951.0
e7d1dfde51394b39b144523d38f8e6e2,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 18:02:40.186009,50d10b22-4462-45a7-8721-863c0715df7f,
b1c24053406c44b58cd9761920a87027,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 18:03:35.754571,50d10b22-4462-45a7-8721-863c0715df7f,893.0
46f87fdb57b74ae3b5b9a650cff73b69,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 18:05:50.320245,227d3387-8c4e-400f-997d-d8a6d055dfba,
a4625f5a0fed478d886c0c143408689e,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 18:06:49.655271,227d3387-8c4e-400f-997d-d8a6d055dfba,993.0
530b3ba79a2442938fd70b6b6f2c04fe,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_STAGE,2024-08-15 18:08:31.552453,a024ba8a-af3d-4989-88bd-40ea8d5232b9,
4d91cc5f9bf6462abe17a7e2697b6d63,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 18:08:41.341635,baeff696-6013-4b51-85f0-184401398ee1,
abfbdb19cbfc41d2808add8f09c3c395,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,END_STAGE,2024-08-15 18:09:28.832285,a024ba8a-af3d-4989-88bd-40ea8d5232b9,507.0
12aa5b7f94a94a72b50c8597ff21ea18,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 18:09:51.975007,baeff696-6013-4b51-85f0-184401398ee1,1192.0
e0cbb59d232147d290ba5a95c2cf01e8,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 18:11:59.756153,a57eda5b-e9dc-4d46-b7e0-469dcd39d66a,
70b2ddef2f5a4b7899123e9eca1613dc,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 18:13:16.174178,a57eda5b-e9dc-4d46-b7e0-469dcd39d66a,844.0
9b20414d8f9643c9ac217b4a9f712963,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_STAGE,2024-08-15 18:14:46.432625,06865339-c8cd-446f-9992-01745866f19b,
0c2c6a5f8e42496d9cd748d36fc0b0b7,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 18:14:53.584066,2747bdd3-80dc-4f44-ade1-1db9e2eaf1a9,
2cc9c96cb82040f4aa7ef75c232e7401,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 18:15:47.419907,2747bdd3-80dc-4f44-ade1-1db9e2eaf1a9,1067.0
7d482fc5413e40f1a531ddc519c8821f,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,END_STAGE,2024-08-15 18:15:58.701824,06865339-c8cd-446f-9992-01745866f19b,235.0
e28e19ff2af14490a575c7363c909a93,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 18:17:37.124231,ab9cc572-9c40-45df-8e71-10f5b398a529,
8c0d79ce63344f00ae240111060ac93a,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 18:18:56.556506,ab9cc572-9c40-45df-8e71-10f5b398a529,802.0
ff1d11a71ac74a40b19313e392b66bd7,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_STAGE,2024-08-15 18:20:18.758964,7f8c7bad-847c-4cfe-9b37-ed7369e3fcfa,
fcc7aa234890471598cc45f3e155130b,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 18:20:26.355472,a78f5d34-132c-4b27-b511-ebc82a676cb8,
387c2c3118614a67ad23e98babe1b102,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,END_STAGE,2024-08-15 18:21:29.810448,7f8c7bad-847c-4cfe-9b37-ed7369e3fcfa,0.0
0b883514fd624350aad5be5c68d758ed,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 18:21:30.451218,a78f5d34-132c-4b27-b511-ebc82a676cb8,964.0
2050093b7d274df3a80a07dcc54b0b9f,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 18:23:21.546150,f8f60562-4abc-44a4-90d5-107cce86a34b,
44f8c67a989141579f39d9369e2aec90,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 18:24:20.063144,f8f60562-4abc-44a4-90d5-107cce86a34b,1037.0
452bcf5b5feb4c1b8478791ac3bc380c,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,BEGIN_STAGE,2024-08-15 18:26:07.349538,c8580279-6e51-40e6-8cdb-c5ee3a0776fe,
31771260ff8e4e2ea5a1445affbfa344,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 18:26:21.961474,5fcbdd0c-1a03-48c4-9ee9-b39475712807,
41c33602cdb74c2f9fc3604f979b7f71,e0475322cb1041a1a0ee70198ef34a79,801ddeb82f924eaaa09dadc068b2fedd,churner,64f8eb8c663748b5be87e657a1d8aa55,END_STAGE,2024-08-15 18:27:16.012010,c8580279-6e51-40e6-8cdb-c5ee3a0776fe,674.0
4faa1a60ad264ea3929083fed65cb540,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,END_STAGE,2024-08-15 18:27:33.708216,5fcbdd0c-1a03-48c4-9ee9-b39475712807,868.0
c91b5a1310624f37b28ec560557cfc98,e0475322cb1041a1a0ee70198ef34a79,a14c9635045947eab5960e058d5b7cd6,churner,56fc9d70ba0749929564969c65763c6a,BEGIN_STAGE,2024-08-15 18:29:42.355394,1d3cb65b-7662-4dba-b101-f0f51cab817b,
